region,scenario,land,year,original_AR_MtCO2,updated_AR_MtCO2,Cum_AR_Mha
Africa_Eastern,cwf_highafforest,Hardwood,2010,0,0,0
Africa_Eastern,cwf_highafforest,Hardwood,2015,0,0,0
Africa_Eastern,cwf_highafforest,Hardwood,2020,0,0,0
Africa_Eastern,cwf_highafforest,Hardwood,2025,-0.8712355361284111,-0.32382602357444146,0.04106375
Africa_Eastern,cwf_highafforest,Hardwood,2030,-0.9122218988876943,-0.4275298194534313,0.06566060000000001
Africa_Eastern,cwf_highafforest,Hardwood,2035,-0.5144454169620566,-0.36724750054889055,0.06816350000000002
Africa_Eastern,cwf_highafforest,Hardwood,2040,-0.2929671072454533,-0.2561676281421612,0.06816350000000002
Africa_Eastern,cwf_highafforest,Hardwood,2045,-0.18704898221617391,-0.1778491124403512,0.06816350000000002
Africa_Eastern,cwf_highafforest,Hardwood,2050,-0.123760743150065,-0.12146077570610964,0.06816350000000002
Africa_Eastern,cwf_highafforest,Hardwood,2055,-0.08231373736789283,-0.08173874550690426,0.06816350000000002
Africa_Eastern,cwf_highafforest,Hardwood,2060,-0.05456024339589291,-0.05441649543064618,0.06816350000000002
Africa_Eastern,cwf_highafforest,Hardwood,2065,-0.035995720671145946,-0.035959783679834684,0.06816350000000002
Africa_Eastern,cwf_highafforest,Hardwood,2070,-0.02365504046560907,-0.023646056217781177,0.06816350000000002
Africa_Eastern,cwf_highafforest,Hardwood,2075,-0.06522789828928896,-0.03438013388723807,0.07042780800000001
Africa_Eastern,cwf_highafforest,Hardwood,2080,-0.03153944943334126,-0.02382750833282894,0.07042780800000001
Africa_Eastern,cwf_highafforest,Hardwood,2085,-0.01857349527080538,-0.016645509995677443,0.07042780800000001
Africa_Eastern,cwf_highafforest,Hardwood,2090,-0.011931268250921494,-0.011449271932139255,0.07042780800000001
Africa_Eastern,cwf_highafforest,Hardwood,2095,-0.007868315510354823,-0.007747816430659132,0.07042780800000001
Africa_Eastern,cwf_highafforest,Hardwood,2100,-0.005208195641068484,-0.00517807087114455,0.07042780800000001
Africa_Eastern,cwf_highafforest,Softwood,2010,0,0,0
Africa_Eastern,cwf_highafforest,Softwood,2015,0,0,0
Africa_Eastern,cwf_highafforest,Softwood,2020,0,0,0
Africa_Eastern,cwf_highafforest,Softwood,2025,-6.4480697840981245,-3.3162904073855923,0.21099659700000004
Africa_Eastern,cwf_highafforest,Softwood,2030,-6.827404421411003,-4.107413796041686,0.3382602109999999
Africa_Eastern,cwf_highafforest,Softwood,2035,-3.5319861244197126,-2.846269624693694,0.33881021099999986
Africa_Eastern,cwf_highafforest,Softwood,2040,-2.2813356327017518,-2.109906507770244,0.33881021099999986
Africa_Eastern,cwf_highafforest,Softwood,2045,-1.6042404602875364,-1.5613831790546615,0.33881021099999986
Africa_Eastern,cwf_highafforest,Softwood,2050,-1.1462935842506163,-1.1355792639423994,0.33881021099999986
Africa_Eastern,cwf_highafforest,Softwood,2055,-0.8152780632855262,-0.8125994832084734,0.33881021099999986
Africa_Eastern,cwf_highafforest,Softwood,2060,-0.5750926428710613,-0.5744229978518004,0.33881021099999986
Africa_Eastern,cwf_highafforest,Softwood,2065,-0.4027436195750158,-0.4025762083202029,0.33881021099999986
Africa_Eastern,cwf_highafforest,Softwood,2070,-0.2805128852904897,-0.2804710324767859,0.33881021099999986
Africa_Eastern,cwf_highafforest,Softwood,2075,-0.5291437033368134,-0.36516385853589034,0.3496902759999999
Africa_Eastern,cwf_highafforest,Softwood,2080,-0.2842656897173948,-0.24327072851716633,0.3496902759999999
Africa_Eastern,cwf_highafforest,Softwood,2085,-0.1830035408236283,-0.17275480052357195,0.3496902759999999
Africa_Eastern,cwf_highafforest,Softwood,2090,-0.12624459486242384,-0.12368240978740824,0.3496902759999999
Africa_Eastern,cwf_highafforest,Softwood,2095,-0.08858230068427464,-0.08794175441552,0.3496902759999999
Africa_Eastern,cwf_highafforest,Softwood,2100,-0.06214915286200972,-0.06198901629482106,0.3496902759999999
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2010,0,0,0
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2015,0,0,0
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2020,0,0,0
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2025,0,0,0
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2030,-2.5690254495255367,-1.6855710596574458,0.08607489000000008
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2035,-12.118160383693548,-7.543629984422897,0.46304557
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2040,-11.022503303407657,-7.740079749041472,0.6319270300000001
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2045,-9.21045255473709,-7.082582658897451,0.7312292299999998
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2050,-7.898819690897411,-6.316539509796452,0.8097688299999999
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2055,-9.029650288461438,-6.697570362600553,0.95387543
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2060,-8.502345301657916,-6.463202172757614,1.06103653
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2065,-6.346509377773756,-5.29192752617952,1.10072443
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2070,-4.694412971016482,-4.120646342281758,1.1232018300000002
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2075,-3.1271549896514435,-2.940852194015861,1.12602513
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2080,-2.2595013597541103,-2.1217245578508397,1.13247543
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2085,-1.714863024315852,-1.5667696906847355,1.14061873
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2090,-1.3944375338316166,-1.2167318774741942,1.1507643300000001
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2095,-1.1907786039500763,-0.9961219726968586,1.16164093
Africa_Eastern,cwf_highafforest,UnmanagedHardwood,2100,-0.9181064779822673,-0.7841372007099735,1.1677731299999998
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2010,0,0,0
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2015,0,0,0
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2020,0,0,0
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2025,0,0,0
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2030,-47.282726146358996,-31.029937926285825,1.1580724199999999
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2035,-226.90169940969264,-151.18223839222915,6.029487319999999
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2040,-225.01143666280979,-170.8483479677067,8.34564568
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2045,-200.30934426005444,-165.35080084855807,9.741914580000001
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2050,-179.89859186078908,-153.9469695473114,10.86067798
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2055,-212.62409517477127,-172.29259035732252,13.05665135
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2060,-205.56920073213618,-170.08057683668568,14.7034753
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2065,-159.5067319383492,-141.38039750359147,15.30298913
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2070,-123.03292427113199,-113.3353972731044,15.637633390000001
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2075,-86.85514035406491,-83.93136537655678,15.669707270000002
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2080,-65.15160416413002,-63.111085569040576,15.75442066
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2085,-50.25123489394866,-48.05548755844559,15.8635988
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2090,-40.42611059569993,-37.75292396908068,16.00118229
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2095,-33.471621132321694,-30.56809701450822,16.145863669999997
Africa_Eastern,cwf_highafforest,UnmanagedSoftwood,2100,-25.567315969544076,-23.69512236115993,16.220078070000003
Africa_Northern,cwf_highafforest,Softwood,2010,0,0,0
Africa_Northern,cwf_highafforest,Softwood,2015,0,0,0
Africa_Northern,cwf_highafforest,Softwood,2020,0,0,0
Africa_Northern,cwf_highafforest,Softwood,2025,-0.2393260119935353,-0.10645856403023969,0.01608219099999999
Africa_Northern,cwf_highafforest,Softwood,2030,-0.21515900407047475,-0.12056844541649743,0.02357370499999998
Africa_Northern,cwf_highafforest,Softwood,2035,-0.12196362168081279,-0.09405064558724047,0.02416950499999998
Africa_Northern,cwf_highafforest,Softwood,2040,-0.09308306055313914,-0.08250669956137209,0.02467210499999998
Africa_Northern,cwf_highafforest,Softwood,2045,-0.08568558104522755,-0.07839099978523724,0.02532170499999998
Africa_Northern,cwf_highafforest,Softwood,2050,-0.08055402176976705,-0.07414574830803931,0.02596210499999998
Africa_Northern,cwf_highafforest,Softwood,2055,-0.05652627326402082,-0.05492420489858895,0.02596210499999998
Africa_Northern,cwf_highafforest,Softwood,2060,-0.0414558550966324,-0.04105533800527452,0.02596210499999998
Africa_Northern,cwf_highafforest,Softwood,2065,-0.03044704522957367,-0.030346915956734295,0.02596210499999998
Africa_Northern,cwf_highafforest,Softwood,2070,-0.02218264771861513,-0.02215761540040526,0.02596210499999998
Africa_Northern,cwf_highafforest,Softwood,2075,-0.02911405137142995,-0.026108169317049356,0.02638110499999998
Africa_Northern,cwf_highafforest,Softwood,2080,-0.020918613504656194,-0.019776977104120463,0.02643560499999998
Africa_Northern,cwf_highafforest,Softwood,2085,-0.014697770591799083,-0.014412361491665181,0.02643560499999998
Africa_Northern,cwf_highafforest,Softwood,2090,-0.010613278908945726,-0.010541926633912192,0.02643560499999998
Africa_Northern,cwf_highafforest,Softwood,2095,-0.00765862400341544,-0.007640785934657032,0.02643560499999998
Africa_Northern,cwf_highafforest,Softwood,2100,-0.013572500386233985,-0.011714573930898762,0.026694504999999983
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2010,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2015,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2020,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2025,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2030,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2035,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2040,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2045,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2050,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2055,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2060,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2065,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2070,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2075,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2080,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2085,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2090,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2095,0,0,0
Africa_Northern,cwf_highafforest,UnmanagedSoftwood,2100,0,0,0
Africa_Southern,cwf_highafforest,Hardwood,2010,0,0,0
Africa_Southern,cwf_highafforest,Hardwood,2015,0,0,0
Africa_Southern,cwf_highafforest,Hardwood,2020,0,0,0
Africa_Southern,cwf_highafforest,Hardwood,2025,-4.366813433106039,-1.7249842390519374,0.28307664000000016
Africa_Southern,cwf_highafforest,Hardwood,2030,-2.617463564351945,-1.7731393743174315,0.31572112000000013
Africa_Southern,cwf_highafforest,Hardwood,2035,-1.5775340567810048,-1.356274290337596,0.3179557000000002
Africa_Southern,cwf_highafforest,Hardwood,2040,-1.031034877075518,-0.9757199354646644,0.3179557000000002
Africa_Southern,cwf_highafforest,Hardwood,2045,-0.6934594133111859,-0.6796306779084748,0.3179557000000002
Africa_Southern,cwf_highafforest,Hardwood,2050,-0.4660926373053847,-0.4626354534547071,0.3179557000000002
Africa_Southern,cwf_highafforest,Hardwood,2055,-0.31099240944252715,-0.31012811347985897,0.3179557000000002
Africa_Southern,cwf_highafforest,Hardwood,2060,-0.20603494872982517,-0.2058188747391594,0.3179557000000002
Africa_Southern,cwf_highafforest,Hardwood,2065,-0.1357596368610716,-0.13570561836340647,0.3179557000000002
Africa_Southern,cwf_highafforest,Hardwood,2070,-0.08911274042424244,-0.08909923579982504,0.3179557000000002
Africa_Southern,cwf_highafforest,Hardwood,2075,-0.20979697177900408,-0.12401520780903416,0.32777340600000016
Africa_Southern,cwf_highafforest,Hardwood,2080,-0.11266103116747143,-0.09121559017498024,0.32777340600000016
Africa_Southern,cwf_highafforest,Hardwood,2085,-0.07051199707600554,-0.06515063682788276,0.32777340600000016
Africa_Southern,cwf_highafforest,Hardwood,2090,-0.046539393155744326,-0.04519905309371238,0.32777340600000016
Africa_Southern,cwf_highafforest,Hardwood,2095,-0.031031184880700446,-0.030696099865192457,0.32777340600000016
Africa_Southern,cwf_highafforest,Hardwood,2100,-0.12767356064524102,-0.06718990030306243,0.3347130890000002
Africa_Southern,cwf_highafforest,Softwood,2010,0,0,0
Africa_Southern,cwf_highafforest,Softwood,2015,0,0,0
Africa_Southern,cwf_highafforest,Softwood,2020,0,0,0
Africa_Southern,cwf_highafforest,Softwood,2025,-1.0490852223989446,-0.538601636559649,0.05231125000000002
Africa_Southern,cwf_highafforest,Softwood,2030,-0.6274927539898701,-0.4595625446122496,0.05842752000000003
Africa_Southern,cwf_highafforest,Softwood,2035,-0.41218755928631845,-0.3596860354509168,0.06009998000000003
Africa_Southern,cwf_highafforest,Softwood,2040,-0.2800489361871057,-0.266923555228255,0.06009998000000003
Africa_Southern,cwf_highafforest,Softwood,2045,-0.19956304192070012,-0.19628169668098788,0.06009998000000003
Africa_Southern,cwf_highafforest,Softwood,2050,-0.14266095923080682,-0.1418406229208788,0.06009998000000003
Africa_Southern,cwf_highafforest,Softwood,2055,-0.10118775235671514,-0.10098266827923337,0.06009998000000003
Africa_Southern,cwf_highafforest,Softwood,2060,-0.07116242794155393,-0.07111115692218374,0.06009998000000003
Africa_Southern,cwf_highafforest,Softwood,2065,-0.04970674439220926,-0.04969392663736697,0.06009998000000003
Africa_Southern,cwf_highafforest,Softwood,2070,-0.0345480765146762,-0.03454487207596542,0.06009998000000003
Africa_Southern,cwf_highafforest,Softwood,2075,-0.06393022353231463,-0.045224317931280504,0.06213537900000003
Africa_Southern,cwf_highafforest,Softwood,2080,-0.03642624604341699,-0.031749769643158704,0.06213537900000003
Africa_Southern,cwf_highafforest,Softwood,2085,-0.024256932805742832,-0.023087813705678265,0.06213537900000003
Africa_Southern,cwf_highafforest,Softwood,2090,-0.016996355170963987,-0.016704075395947607,0.06213537900000003
Africa_Southern,cwf_highafforest,Softwood,2095,-0.012007982363443567,-0.011934912419689471,0.06213537900000003
Africa_Southern,cwf_highafforest,Softwood,2100,-0.03669738898534723,-0.0235182786447806,0.06357317000000003
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2010,0,0,0
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2015,0,0,0
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2020,0,0,0
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2025,0,0,0
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2030,-38.161908359554296,-23.141283672482324,1.8139910999999997
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2035,-130.5646744918939,-85.96112461068479,6.917701600000003
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2040,-109.40740284356386,-87.7491432600172,8.3829251
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2045,-86.02785676968186,-75.84225784145414,9.079533999999999
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2050,-68.13618700181114,-62.21266507233682,9.578343599999998
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2055,-64.27636806475023,-56.97966132416721,10.465604299999999
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2060,-54.357013693796745,-48.67500813748715,11.048338500000002
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2065,-39.69424432936229,-37.01217858737503,11.235643000000001
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2070,-28.584057473188658,-27.23083500922289,11.3350205
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2075,-19.09966968300643,-18.761331457717205,11.3350231
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2080,-13.255289891558276,-13.01003387916781,11.3558643
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2085,-9.543373629807892,-9.212758252641214,11.3903032
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2090,-7.254955685136455,-6.814800239397977,11.436126200000002
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2095,-5.743101457816697,-5.261152576200586,11.4834897
Africa_Southern,cwf_highafforest,UnmanagedHardwood,2100,-4.220102463794,-3.905999723747631,11.5061808
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2010,0,0,0
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2015,0,0,0
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2020,0,0,0
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2025,0,0,0
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2030,-32.26500672348703,-21.73771915946692,1.0901491
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2035,-109.9334572955665,-77.86258988446379,4.175798200000001
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2040,-92.34782953078044,-76.58477157124922,5.006428700000001
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2045,-74.24016009645406,-66.90399888492674,5.3748707
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2050,-60.200550163546865,-56.06513540803781,5.6259668000000005
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2055,-56.127682150789425,-50.930236577545635,6.0812479999999995
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2060,-47.15222282561842,-43.2527211638543,6.366123
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2065,-35.35359426664201,-33.56779192239052,6.454981
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2070,-26.29592343128669,-25.4274890812514,6.501164
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2075,-18.58735731389933,-18.370248726390525,6.501164
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2080,-13.41853457829048,-13.288845608937027,6.509355000000001
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2085,-9.833076607159894,-9.673761915644723,6.5230690000000005
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2090,-7.38965997949697,-7.1773616425187825,6.541685000000001
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2095,-5.660039531538076,-5.429959306680823,6.560787000000001
Africa_Southern,cwf_highafforest,UnmanagedSoftwood,2100,-4.124943287014628,-3.9926062401144136,6.568796000000001
Africa_Western,cwf_highafforest,Hardwood,2010,0,0,0
Africa_Western,cwf_highafforest,Hardwood,2015,0,0,0
Africa_Western,cwf_highafforest,Hardwood,2020,0,0,0
Africa_Western,cwf_highafforest,Hardwood,2025,-0.6095611616055431,-0.1798384869268606,0.03551107000000004
Africa_Western,cwf_highafforest,Hardwood,2030,-0.3669775411582491,-0.21892448270624743,0.03907187000000004
Africa_Western,cwf_highafforest,Hardwood,2035,-0.28272112955070544,-0.20111537768112872,0.04312820000000004
Africa_Western,cwf_highafforest,Hardwood,2040,-0.18244716654370455,-0.15125873364091366,0.04410645000000004
Africa_Western,cwf_highafforest,Hardwood,2045,-0.122683053977211,-0.11034609020860323,0.04451816000000004
Africa_Western,cwf_highafforest,Hardwood,2050,-0.08280264478260838,-0.07796624079907183,0.04467706000000004
Africa_Western,cwf_highafforest,Hardwood,2055,-0.054576268918358636,-0.05336716792247473,0.04467706000000004
Africa_Western,cwf_highafforest,Hardwood,2060,-0.03619526808008759,-0.035892992831116834,0.04467706000000004
Africa_Western,cwf_highafforest,Hardwood,2065,-0.02394465236525256,-0.02386908355301011,0.04467706000000004
Africa_Western,cwf_highafforest,Hardwood,2070,-0.01577693188366328,-0.015758039680602513,0.04467706000000004
Africa_Western,cwf_highafforest,Hardwood,2075,-0.0300336736970378,-0.017011877440569922,0.04575720000000004
Africa_Western,cwf_highafforest,Hardwood,2080,-0.015882786108281647,-0.012627337044164882,0.04575720000000004
Africa_Western,cwf_highafforest,Hardwood,2085,-0.009786160487034677,-0.00897229822100551,0.04575720000000004
Africa_Western,cwf_highafforest,Hardwood,2090,-0.006387766012722128,-0.006184300446214657,0.04575720000000004
Africa_Western,cwf_highafforest,Hardwood,2095,-0.004229256500613822,-0.004178390108986954,0.04575720000000004
Africa_Western,cwf_highafforest,Hardwood,2100,-0.002799626027372707,-0.0027869094294659725,0.04575720000000004
Africa_Western,cwf_highafforest,Softwood,2010,0,0,0
Africa_Western,cwf_highafforest,Softwood,2015,0,0,0
Africa_Western,cwf_highafforest,Softwood,2020,0,0,0
Africa_Western,cwf_highafforest,Softwood,2025,-10.61634380406118,-5.551201213988423,0.40365889700000024
Africa_Western,cwf_highafforest,Softwood,2030,-7.2460032772907,-5.383878422046927,0.4577756340000001
Africa_Western,cwf_highafforest,Softwood,2035,-4.947130640051757,-4.458566552559383,0.4598778390000001
Africa_Western,cwf_highafforest,Softwood,2040,-3.5910965342948917,-3.467488106198414,0.46001091500000013
Africa_Western,cwf_highafforest,Softwood,2045,-2.617934636556938,-2.5864115867689055,0.46006722700000013
Africa_Western,cwf_highafforest,Softwood,2050,-1.8849622635548215,-1.8768376979306898,0.4600893370000001
Africa_Western,cwf_highafforest,Softwood,2055,-1.3396311755554262,-1.3376000341493957,0.4600893370000001
Africa_Western,cwf_highafforest,Softwood,2060,-0.9425341591906397,-0.9420263738391346,0.4600893370000001
Africa_Western,cwf_highafforest,Softwood,2065,-0.6583458436533149,-0.6582188973154413,0.4600893370000001
Africa_Western,cwf_highafforest,Softwood,2070,-0.45751985041265963,-0.45748811382818916,0.4600893370000001
Africa_Western,cwf_highafforest,Softwood,2075,-0.6441992169397198,-0.48169705764242504,0.4731004510000001
Africa_Western,cwf_highafforest,Softwood,2080,-0.40475999775709176,-0.36413445793277066,0.4731004510000001
Africa_Western,cwf_highafforest,Softwood,2085,-0.2802999711021483,-0.2701435861460682,0.4731004510000001
Africa_Western,cwf_highafforest,Softwood,2090,-0.1986598002525594,-0.19612070401353696,0.4731004510000001
Africa_Western,cwf_highafforest,Softwood,2095,-0.14063057767146286,-0.13999580361170716,0.4731004510000001
Africa_Western,cwf_highafforest,Softwood,2100,-0.0989010899306212,-0.09874239641568225,0.4731004510000001
Africa_Western,cwf_highafforest,UnmanagedHardwood,2010,0,0,0
Africa_Western,cwf_highafforest,UnmanagedHardwood,2015,0,0,0
Africa_Western,cwf_highafforest,UnmanagedHardwood,2020,0,0,0
Africa_Western,cwf_highafforest,UnmanagedHardwood,2025,0,0,0
Africa_Western,cwf_highafforest,UnmanagedHardwood,2030,-0.5591329527298168,-0.3468176231266066,0.019401000000000113
Africa_Western,cwf_highafforest,UnmanagedHardwood,2035,-4.319717395813635,-2.698949584267674,0.1520990000000001
Africa_Western,cwf_highafforest,UnmanagedHardwood,2040,-4.114983447652572,-2.9312151843464873,0.21798600000000012
Africa_Western,cwf_highafforest,UnmanagedHardwood,2045,-3.308994788017811,-2.600257875517727,0.2532630000000001
Africa_Western,cwf_highafforest,UnmanagedHardwood,2050,-2.81395830842694,-2.2967026813626013,0.28225200000000006
Africa_Western,cwf_highafforest,UnmanagedHardwood,2055,-3.3333349758799518,-2.564633876269037,0.33639600000000014
Africa_Western,cwf_highafforest,UnmanagedHardwood,2060,-3.1379527168012977,-2.462989725578764,0.37737599999999993
Africa_Western,cwf_highafforest,UnmanagedHardwood,2065,-2.283189317778088,-1.929766724363874,0.3930059
Africa_Western,cwf_highafforest,UnmanagedHardwood,2070,-1.6912546523455187,-1.4864963920264291,0.4028164000000001
Africa_Western,cwf_highafforest,UnmanagedHardwood,2075,-1.080682795166592,-1.0158724799161958,0.40396640000000095
Africa_Western,cwf_highafforest,UnmanagedHardwood,2080,-0.8238109137868876,-0.7626900007576507,0.40769230000000106
Africa_Western,cwf_highafforest,UnmanagedHardwood,2085,-0.7141377460814488,-0.6263729325970671,0.413740700000001
Africa_Western,cwf_highafforest,UnmanagedHardwood,2090,-0.6985805857319325,-0.5756076971068617,0.4221843000000011
Africa_Western,cwf_highafforest,UnmanagedHardwood,2095,-0.714762121032255,-0.5663481391454193,0.43197670000000093
Africa_Western,cwf_highafforest,UnmanagedHardwood,2100,-0.6110812951809169,-0.49493636822261017,0.43852960000000174
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2010,0,0,0
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2015,0,0,0
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2020,0,0,0
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2025,0,0,0
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2030,-537.1544165043031,-368.68130719060815,14.196497100000023
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2035,-1632.6172397775335,-1189.7479384215003,48.0956376
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2040,-1459.4411276162427,-1249.156917176481,56.589704600000026
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2045,-1216.8716610433185,-1120.1591264101914,60.379544599999996
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2050,-998.1522540876847,-942.8467149187948,63.0542126
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2055,-895.0756345419344,-826.9362479647621,67.68068060000003
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2060,-748.3658779147366,-696.1197135791359,70.68092960000001
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2065,-570.8772437586912,-546.1491710013757,71.6713416
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2070,-429.2376258167744,-416.48019447892403,72.22721960000001
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2075,-306.67288455819994,-303.48251999894734,72.22737094700001
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2080,-223.21163943378315,-220.61267161648138,72.376349947
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2085,-165.7336113657864,-162.08885345977532,72.627104947
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2090,-127.79704784338088,-122.69105591065055,72.979686947
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2095,-102.5956040314259,-96.51735010738523,73.38194994700002
Africa_Western,cwf_highafforest,UnmanagedSoftwood,2100,-79.18349898126252,-74.91773244278603,73.61196428099998
Argentina,cwf_highafforest,Hardwood,2010,0,0,0
Argentina,cwf_highafforest,Hardwood,2015,0,0,0
Argentina,cwf_highafforest,Hardwood,2020,0,0,0
Argentina,cwf_highafforest,Hardwood,2025,-3.8922925891460785,-1.614023294845318,0.14509381999999982
Argentina,cwf_highafforest,Hardwood,2030,-5.988092215033935,-2.9365288938713343,0.28200234999999996
Argentina,cwf_highafforest,Hardwood,2035,-10.155305533793253,-5.9109118516060155,0.48717309
Argentina,cwf_highafforest,Hardwood,2040,-9.982356325490983,-6.251426425356472,0.6132965499999999
Argentina,cwf_highafforest,Hardwood,2045,-8.622976146767613,-5.617942156500686,0.70399514
Argentina,cwf_highafforest,Hardwood,2050,-7.360155933019477,-4.900138122217705,0.78206341
Argentina,cwf_highafforest,Hardwood,2055,-8.793791839616135,-5.757192636264023,0.94419505
